,smiles,pchembl
1888,CNc1nc(-n2cc(-c3ccccc3)nn2)nc2c1ncn2C1OC(CO)C(O)C1O,7.83
1889,CC(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)c1ccccc1,8.975
1890,Cc1cn2c(=O)n(-c3ccc(O)cc3)nc2c(=O)[nH]1,6.64
1891,CNc1ncnc2c1ncn2C1SC(C(=O)NC2CCC2)C(O)C1O,8.98
1892,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(CC(=O)O)cc5Br)CC4)nc32)C(O)C1O,5.46
1893,COc1ccc(CCNc2nc(N)c3nc(-c4ccco4)sc3n2)cc1,5.58
1894,Nc1nc(OCCc2c[nH]c3c2ccc(Br)c3)nc2c1ncn2C1OC(CO)C(O)C1O,7.05
1895,CC(=O)Oc1c2oc(=O)c(-c3ccccc3)cc2ccc1,5.16
1896,COc1ccc(-c2nn3c(O)nc4c(cccc4)c3c2)cc1,7.0
1897,CC(C)c1cc(Cn2nnc3c2nc(N)nc3-c2ccco2)ccc1N,6.6
1898,Cc1nc(O)c2nc(-c3ccc(F)cc3)sc2n1,6.97
1899,COc1c(Cc2nc3cn(-c4ccccc4)nc3c(N)n2)cccc1,6.24
1900,CNC(=O)C1OC(n2cnc3c2ncnc3NC2CC(C)(C)NC(C)(C)C2)C(O)C1O,5.61
1901,CC(C)n1cc2c(Cl)nc(N(C(=O)c3ccccc3)C(=O)c3ccccc3)nc2n1,5.17
1902,CNc1c2ncn(C3C(O)C(O)C4CC43)c2nc(C#Cc2ccccc2)n1,8.26
1903,Oc1nc2c(cccc2)n2nc(-c3ccccc3)nc12,6.4
1904,CCn1nnc(C2OC(n3cnc4c3ncnc4NC3CCCO3)C(O)C2O)n1,7.81
1905,CCOc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.74
1906,Nc1c2nc(-c3ccco3)sc2nc(NCCc2ccc(O)cc2)n1,5.72
1907,CNC(=O)C1OC(n2cnc3c2nc(C#Cc2ccccc2)nc3NC)C(O)C1O,9.36
1908,Cc1ccc(CNC(=O)C2SC(n3cnc4c3ncnc4NCc3cccc(I)c3)C(O)C2O)cc1,6.87
1909,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)C(O)C1O,6.762857142857143
1910,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.24
1911,CCn1c(=O)[nH]c2c(nc(-c3cn(Cc4ccccc4)nc3)[nH]2)c1=O,5.82
1912,O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(F)cc3)nn12,8.48
1913,CC(=O)Nc1nc(C=Cc2ccccc2)nc(C=Cc2ccccc2)c1,7.81
1914,CCNC(=O)C1OC(n2cnc3c(NOC)nc(C#Cc4ccc(C(C)=O)cc4)nc32)C(O)C1O,8.4
1915,CNc1nc(-n2cc(-c3ccc(OC)cc3)cn2)nc2c1ncn2C1OC(CO)C(O)C1O,7.82
1916,Cc1cc(-n2cc3c(n2)c(NC(=O)NCc2ccccc2)nc2c3cccc2)ccc1,8.47
1917,CCCn1c(=O)[nH]c2c(nc(-c3ccc(OCC(=O)NCCCCCC4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c45)cc3)[nH]2)c1=O,5.34
1918,N#Cc1c(N)nc(SCc2cc(C(N)=O)ccc2)c(C#N)c1-c1ccco1,6.49
1919,O=C(Nc1ccccc1)Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12,6.46
1920,O=c1oc2c(cccc2O)cc1-c1cc(O)c(O)cc1,4.63
1921,Cn1cc2c(n1)nc(NC1CCCCC1)n1nc(-c3ccco3)nc21,8.07
1922,CCn1nnc(C2OC(n3cnc4c(NC)nc(Cl)nc43)C(O)C2O)n1,9.37
1923,O=C(Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(Br)cc3)nn12)c1ccccc1,6.82
1924,CCCCn1c(=O)c2c(nc3N(CCc4ccc(OCCN(CC)CC)cc4)CCCn32)n(CCCC)c1=O,6.51
1925,COc1ccc(NC(=O)Nc2nc3c(c4nc(-c5ccco5)nn24)n(CCc2ccccc2)nc3)cc1,6.68
1926,O=C(Nc1nc(-c2ccccc2)c(C(=O)c2ccccc2)s1)c1ccccc1,6.45
1927,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cscc4)nc31)C(O)C2O,9.28
1928,Cn1cc2c(n1)nc(NC(=O)Nc1ccc([N+](=O)[O-])cc1)n1nc(-c3ccco3)nc21,8.37
1929,OC1COC(n2cnc3c2nc(Cl)nc3NCc2cccc(Cl)c2)C1O,7.12
1930,CNC(=O)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC3CCCCC3)n2)nc1,6.8
1931,OCC12CC1C(n1cnc3c1nc(Cl)nc3NC1CC3CCC1C3)C(O)C2O,6.54
1932,COc1c(OC)cc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,7.1
1933,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(Cl)cc3)nn12,7.1
1934,CCC(C)Oc1nc(SCc2ccccc2)nc(NC(C)=O)c1,6.436666666666667
1935,CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccc(F)cc5)nc43)C(O)C2O)n1,7.39
1936,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3N)c2n1,6.52
1937,Cn1cc2c(n1)nc(O)n1nc(-c3ccco3)nc21,5.28
1938,CNc1ncc(C(=O)OCc2c(C)cccc2)c2nc(-c3ccco3)nn12,7.51
1939,COc1ccc(-n2cc3nc(C)nc(NC(=O)c4ccccc4)c3n2)cc1,7.46
1940,NCCCCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,6.18
1941,Cn1c(=O)c2c(nc3N(CCOc4ccc(Cl)cc4)CCCn32)n(C)c1=O,5.0
1942,Nc1nc(-c2ccccc2)nc2nn(CCc3ccccc3)cc12,6.3
1943,CCNc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NC(=O)CC2CCCCC2)n1,6.74
1944,CC(C)(C)c1c(O)c(C(C)(C)C)cc(CCNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)c1,7.52
1945,CC(C)CCn1cc2c(n1)nc(NC(=O)C(c1ccccc1)c1ccccc1)n1nc(-c3ccco3)nc21,8.23
1946,CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(CCc3ccccc3)cc12,4.98
1947,NCCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,5.66
1948,Cn1cc2c(NC(=O)Nc3ccccc3)nc(-c3ccccc3)nc2n1,7.68
1949,CCn1c(=O)c2c(nc3N(CCc4ccc(OC)cc4)CCCn32)n(CC)c1=O,5.2
1950,OC1C(O)C(n2cnc3c2nc(Cl)nc3NCCCF)C2CC12,7.49
1951,CCOC(=O)c1c(C#Cc2ccccc2)c(C(=O)OCc2ccccc2)c(C2CCCC2)nc1C,5.42
1952,CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC(O)c4cccc(C(=O)O)c4)nc32)C(O)C1O,7.7
1953,OCc1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(Nc3ccncc3)n2)nc1,8.4
1954,CN(C)C(=O)C1OC(n2cnc3c2nc(N(C)C)nc3NCc2cc(I)ccc2)C(O)C1O,6.5
1955,COc1ccc(-c2nsc(NC(C)=O)n2)cc1,9.1
1956,O=c1[nH]c2c(cccc2)n2c(=O)c(-c3ccc(F)cc3)nn12,7.01
1957,Cn1cc2c(n1)nc(N)n1nc(-c3ccc(Cl)cc3)nc21,7.14
1958,Cc1c(C(=O)c2cnc(N)n2-c2ccc(F)cc2)sc(Nc2ccc(Cl)cc2)n1,6.06
1959,CCCn1c(=O)c2c([nH]c(C34CC5CC(CC3C5)C4)n2)n(CCC)c1=O,5.36
1960,CCNC(=O)C1OC(n2cnc3c(NOC)nc(C#Cc4ccccn4)nc32)C(O)C1O,8.8
1961,O=C(c1ccco1)N(C(=O)c1ccco1)c1nc(-c2cccs2)nc2cn(-c3ccccc3)nc12,8.74
1962,CCCn1c(=O)n(C)c(=O)c2c1cc(-c1ccc(OCC(=O)N3CCN(c4ccc(C(F)(F)F)cc4)CC3)cc1)[nH]2,5.65
1963,CC1(O)C(O)C(CO)OC1n1cnc2c1nc(Cl)nc2NC1CCOC1,4.72
1964,O=C(Nc1ccccc1)Nc1nn(-c2ccccc2)c(=O)c2ccccc12,6.75
1965,CCCCn1cc2c(n1)nc(NC(=O)Cc1ccccc1)n1nc(-c3ccco3)nc21,7.953333333333333
1966,CCCn1c(-c2ccccc2)nc2c1ncnc2NC1CCCC1,6.13
1967,COc1ccc(-c2nn3c(=O)[nH]c4c(cccc4)n3c2=O)cc1,7.3
1968,OC1C(O)C(n2cnc3c2nc(C#Cc2ccc(Cl)s2)nc3NCCc2cc(F)ccc2)C2CC12,7.38
1969,Fc1ccc(CNc2nc(NCc3ccccc3)nc3nc(-c4ccco4)nn23)cc1,7.12
1970,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2cc(Cl)ccc2OCc2cc(C)no2)C(O)C1N,8.24
1971,Cn1cc2c(n1)nc(N)n1nc(-c3ccco3)nc21,6.52
1972,Cc1c2oc(=O)c(-c3ccccc3)cc2ccc1,4.77
1973,Nc1ccc(Cn2nnc3c2nc(N)nc3-c2ccco2)cc1,6.12
1974,O=C(NCc1ccc(F)cc1)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC3CCCO3)n2)nc1,7.82
1975,CCCCSc1nc(OCc2ccc(Cl)cc2)cc(NC(C)=O)n1,8.07
1976,O=[N+]([O-])c1nc2c(ncn2C2OC(CO)C(O)C2O)c(NC2CCCC2)c1,6.47
1977,C#CCCCC#Cc1nc(NCc2cc(Cl)ccc2)c2ncn(C3C(O)C(O)C4(C(=O)NC)CC34)c2n1,7.63
1978,CCCCn1c(=O)[nH]c2c(nc(-c3ccc(OCC(=O)Nc4ccc(CC(=O)O)cc4)cc3)[nH]2)c1=O,6.17
1979,CCn1c(-c2ccccc2)nc2c1ncnc2NC1CCCC1,6.45
1980,CCOC(=O)c1cnc(NCc2ccc(OC)cc2)n2nc(-c3ccco3)nc12,7.24
1981,CNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,7.61
1982,O=C(O)c1cnc(NCc2ccc(Cl)cc2)n2nc(-c3ccco3)nc12,4.94
1983,CCc1nc2c(nc(-c3ccccc3)cc2-c2ccccc2)[nH]1,8.07
1984,CCCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)Nc4ccccc4)cc3)n2)n(CCC)c1=O,6.86
1985,CCOC(=O)C(Cc1ccccc1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,7.3
1986,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2cc(Cl)ccc2OCC(=O)N2CCCCC2)C(O)C1N,7.75
1987,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3nc(N(C)C)nc(N)n3)s2)cc1,5.58
1988,O=C(Cc1ccccc1)Nc1nc(-c2cccs2)nc2cn(-c3ccccc3)nc12,8.45
1989,CNc1nc(-n2ccnn2)nc2c1ncn2C1OC(CO)C(O)C1O,7.98
1990,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.9
1991,c1ccc(Oc2nc3c(nc[nH]3)c(NC3CC4CCC3C4)n2)cc1,7.13
1992,O=C(O)c1cnc(NCc2ccccc2)n2nc(-c3ccco3)nc12,5.65
1993,Nc1c2ncn(C34CC3C(CO)C(O)C4O)c2ncn1,4.2
1994,CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NCc1c(Cl)ccc(C#CCO)c1)C(O)C2O,6.66
1995,COc1cccc(-n2cc3c(n2)c(N)nc2c3cccc2)c1,6.64
1996,COC(=O)c1nn2c(O)nc3c(cccc3)c2c1,6.36
1997,COc1ccccc1CNc1nc(N)c2nc(-c3ccco3)sc2n1,7.44
1998,CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCCCc1cn(CCCCNC(C)=O)nn1)nc3NCc1cccc(Cl)c1)C(O)C2O,7.05
1999,CC(C)Cc1nc2c(nc(-c3ccccc3)cc2-c2ccccc2)[nH]1,7.6
2000,N#Cc1cccc(-c2c(-n3ccnc3)sc(Nc3nccnc3)n2)c1,7.96
2001,CCn1c(=O)c2c(nc3N(CCc4ccccc4OC)CCCn32)n(CC)c1=O,5.52
2002,Cn1cc2c(NC(=O)Nc3cc(Cl)ccc3)nc(-c3ccccc3)nc2n1,7.54
2003,Cc1ccc(CNc2ncc(C(=O)O)c3nc(-c4ccco4)nn23)cc1,6.12
2004,C#CCCNC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,7.96
2005,OC1C(CCl)OC(n2cnc3c2nc(Cl)nc3Nc2ccc(Cl)cc2F)C1O,6.63
2006,Nc1c2nc(-c3ccco3)sc2nc(NCc2cscc2)n1,8.5
2007,CCCn1c(=O)c2c(nc3cc(-c4ccccc4)ccn32)n(Cc2ccccc2)c1=O,7.46
2008,CNc1ncc(C(=O)OCc2ccc(Cl)cc2)c2nc(-c3ccco3)nn12,8.31
2009,CCCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)Nc4ccc(I)cc4)cc3)n2)n(CCC)c1=O,5.9
2010,O=C(NCCc1ccccc1)C1OC(n2cnc3c2nc(Cl)nc3NCc2cccc(I)c2)C(O)C1O,6.36
2011,CCCCc1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC)n2)nn1,7.93
2012,COc1ccc(CC(=O)Nc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1,5.28
2013,OC1C(O)C(n2cnc3c2nc(C#Cc2ccc(Cl)s2)nc3NCCc2ccccc2)C2CC12,8.09
2014,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2c(OC)ccc(OC)c2)C(O)C1N,6.8
2015,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12,7.12
2016,CCOC(=O)c1cnc(NC2CCC2)n2nc(-c3ccco3)nc12,7.93
2017,CC(C)=CCn1cc2c(n1)nc(N)n1nc(-c3ccco3)nc21,6.423333333333333
2018,CCOC(=O)c1nn2c(n1)c(O)nc1c2cccc1,7.15
2019,COc1ccc(-c2cc3c(oc2=O)c(OC)ccc3)cc1,5.3
2020,O=C(NC1CCC1)C1SC(n2cnc3c2ncnc3NCc2cc(I)ccc2)C(O)C1O,8.93
2021,CCCn1c(=O)c2c(nc3cc(OC)ccn32)n(CCCCNC(=O)c2cc(S(=O)(=O)F)ccc2)c1=O,6.8
2022,CCCn1c(=O)c2c(nc3ccccn32)n(C)c1=O,5.52
2023,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1c(C(F)(F)F)cccc1,6.25
2024,Nc1cc([N+](=O)[O-])nc2c1ncn2C1OC(CO)C(O)C1O,6.67
2025,CCOC(=O)c1cnc(N)n2nc(-c3ccco3)nc12,6.62
2026,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.5875
2027,Cn1ncc2c1c1nc(-c3ccco3)nn1c(NC1CCCCC1)n2,6.29
2028,OC1C(CCl)OC(n2cnc3c2ncnc3NC2CC3CCC2C3)C1O,6.076666666666667
2029,COc1ccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)cc1,7.33
2030,CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NC(C1CC1)C1CC1)C(O)C2O,7.47
2031,CCn1nnc(C2OC(n3cnc4c3ncnc4NCc3cccc(F)c3)C(O)C2O)n1,8.92
2032,Cc1cc(OC(C)C)c(-c2c(Cl)c(=O)c3c(ccc(Cl)c3)o2)cc1,6.25
2033,N#Cc1cccc(-c2c(-n3ccnc3)sc(Nc3cnccc3)n2)c1,6.91
2034,CON(C)C(=O)C1OC(n2cnc3c2nc(Cl)nc3NCc2cccc(I)c2)C(O)C1O,7.15
2035,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,6.209999999999999
2036,CCCCCC(O)C#Cc1nc(NCC)c2ncn(C3OC(C(=O)NCC)C(O)C3O)c2n1,9.21
2037,O=C(Cc1ccccc1)Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12,7.93
2038,Nc1c2nc(-c3ccco3)sc2nc(-c2cccc(CO)c2)n1,9.05
2039,O=C(COc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.52
2040,CCCn1c(=O)c2c([nH]c3nc(C)cn32)n(Cc2ccccc2)c1=O,9.1
2041,Nc1nc(-c2ccccc2)nc(-c2c(O)cccc2)n1,6.36
2042,Cc1ccc(C(=O)Nc2nc3nn(C)cc3c(Cl)n2)cc1,4.87
2043,CCCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,6.12
2044,CNC(=O)C1SC(n2cnc3c2nc(Cl)nc3NC2CC2)C(O)C1O,8.65
2045,CCNC(=O)C1OC(n2cnc3c2nc(-n2cc(CC4CCCC4)nn2)nc3NC)C(O)C1O,7.94
2046,CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(C)cc5)CC4)cc3)[nH]2)c1=O,6.81
2047,O=C(Nc1nc(-c2ccccc2)nc2cn(-c3ccccc3)nc12)c1cnccc1,8.49
2048,O=C(NCc1cccc(C(F)(F)F)c1)C1SC(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C(O)C1O,6.45
2049,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5)CC4)nc32)C(O)C1O,5.78
2050,Oc1nc2c(cccc2)n2nc(-c3ccco3)nc12,7.48
2051,CN(C)C(=O)C1SC(n2cnc3c2nc(Cl)nc3NCc2cccc(Br)c2)C(O)C1O,8.03
2052,CNC(=O)C1OC(n2cnc3c(N)nc(Cl)nc32)C(O)C1O,9.4
2053,CN1CCN(c2nc(-c3ccc(Cl)cc3)nc3c2nc[nH]3)CC1,7.4
2054,Cc1cnc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)s1,6.47
2055,Nc1nc(-c2cc3c(cc2)OCO3)cn2c(=O)n(-c3ccccc3)nc12,7.42
2056,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1cccc(Cl)c1)nc3NC)C(O)C2O,8.8
2057,CCOC(=O)c1nc(NC(=O)c2ccc(Br)cc2)nc2nn(CCc3ccccc3)cc12,5.44
2058,CNC(=O)C12CC1C(n1cnc3c1nc(I)nc3NCc1cccc(Cl)c1)C(O)C2O,8.44
2059,COc1cccc(-n2cc3c(n2)c(O)nc2c3cccc2)c1,8.14
2060,Cn1cc2c(n1)nc(NCCc1c[nH]c3ccccc13)n1nc(-c3ccco3)nc21,7.51
2061,CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NCc1cc(I)c(N)cc1)C(O)C2O,8.51
2062,COc1ccc(NC(=O)N=NNc2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)cc1,7.14
2063,CCCn1c(=O)[nH]c2c(nc(-c3ccc(OCC(=O)NCCCCc4ccccc4)cc3)[nH]2)c1=O,5.85
2064,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1n[nH]c(-c2ccccc2)n1,6.3
2065,Nc1nc(OCCc2c[nH]c3c2ccc(Cl)c3)nc2c1ncn2C1OC(CO)C(O)C1O,7.04
2066,Nc1nc2c(cc(Cl)cc2)n2c(=O)c(-c3ccc(Cl)cc3)nn12,6.25
2067,CONc1c2ncn(C3OC(CO)C(O)C3O)c2nc(C#Cc2ccc(C)cc2)n1,8.23
2068,Cn1cc2c(NC(=O)c3ccccc3)nc(-c3ccccc3)nc2n1,9.023333333333332
2069,COc1ccc(NC(=O)c2nc(O)nc3ccccc23)cc1,7.71
2070,CC1(C)CC(CNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)C(C)(C)N1[O],4.67
2071,Cn1c(-c2ccco2)nc2c1ncnc2NC(=O)C(c1ccccc1)c1ccccc1,6.71
2072,COc1c(CNc2nc3c(nc(C)s3)c(N)n2)cccc1,6.11
2073,O=c1n(-c2ccccc2)nc2c(NC3CCCC3)nc3c(cccc3)n12,7.26
2074,Clc1ccc2ncc3nc(-c4ccccc4)nn3c2c1,7.82
2075,Nc1nc(-c2ccco2)c2nnn(Cc3cnccc3)c2n1,5.99
2076,Cn1cc2c(n1)nc(NC(=O)Nc1ccc(F)cc1)n1nc(-c3ccc(Cl)cc3)nc21,8.28
2077,Cc1ccc(-c2nc3cn(Cc4cccc(F)c4)nc3c(N)n2)o1,6.37
2078,CNC(=O)C12CC1C(n1cnc3c(O)ncnc31)C(O)C2O,4.54
2079,CC(=O)Nc1nc(-c2cscc2)nc(-c2cscc2)c1,7.7
2080,CCNC(=O)C1OC(n2cnc3c2ncnc3Nc2ccc(OCC(=O)NCc3ccccc3)cc2)C(O)C1O,7.08
2081,CCNC(=O)C1OC(n2cnc3c2nc(C#CC(O)c2cccc(C(=O)OC)c2)nc3NCC)C(O)C1O,8.67
2082,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5ccccc5)c4)nc3)n2)n(CCC)c1=O,5.75
2083,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cccnn4)nc31)C(O)C2O,8.45
2084,CCNc1c2ncn(C3C(O)C(O)C4(C(=O)NC)CC34)c2nc(C#Cc2ccc(Cl)s2)n1,8.42
2085,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccc(N)cc1)nc3NCc1cccc(Cl)c1)C(O)C2O,8.64
2086,CCC1CN2C(=O)N(Cc3ccccc3)c3c(nc(-c4cc(OCc5ccccc5)nn4C)[nH]3)C2=N1,7.4
2087,O=C(NC1CC1)C1SC(n2cnc3c2ncnc3NCc2cccc(I)c2)C(O)C1O,8.52
2088,Nc1nc(-c2ccc(NC(=O)CCN3CCCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,5.93
2089,Cc1cc(-c2nc3c(ncn3C3OC(Cn4nc(C)cc4C)C(O)C3O)c(Nc3c(F)cc(Cl)cc3)n2)cc(C)c1,6.2
2090,O=[N+]([O-])OCC1OC(n2cnc3c2ncnc3NC2CCOC2)C(O)C1O,5.7
2091,Cc1ccc(-n2c(-c3c(-c4ccccc4)nc(NC(=O)c4ccco4)s3)nc3c(cccc3)c2=O)cc1,7.59
2092,Nc1ccccc1-c1n[nH]c(-c2cccs2)c1,6.22
2093,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(Br)cc3)nn12,6.66
2094,O=C(Nc1nc(-c2ccco2)c(-c2ncncc2)cc1)C1CC1,5.43
2095,Cn1cc2c(n1)nc(NC(=O)NC1CCN(C(=O)NCc3ccc(F)cc3)CC1)n1nc(-c3ccco3)nc21,8.31
2096,CCOC(=O)Nc1nc(-c2ccccc2)c(C(=O)c2ccc(Cl)cc2)s1,6.31
2097,CCCNC(=O)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC)n2)nc1,7.72
2098,Cn1cc2c(n1)nc(NC(=O)NC1CCNCC1)n1nc(-c3ccco3)nc21,7.19
2099,CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NCc1cc(F)ccc1)C(O)C2O,8.62
2100,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4nc(-c5cc(C(F)(F)F)ccc5)no4)nc3)n2)n(CCC)c1=O,6.02
2101,OC1CSC(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C1O,8.38
2102,COc1cc2nc3c(c(=O)n(CCC(C)(C)C)c(=O)n3Cc3ccccc3)n2cc1,8.1
2103,CC(=O)Nc1cc(-c2ccc(Cl)cc2)nc(-c2ccc(Cl)cc2)n1,7.2
2104,CCNC(=O)C1OC(n2cnc3c(N=C(N)N)ncnc32)C(O)C1O,8.29
2105,OC1C(O)C(n2cnc3c2nc(Cl)nc3NCc2cc(OCCF)ccc2)C2CC12,6.94
2106,COC(=O)C=CCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,5.95
2107,CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccco3)n2)CC1,6.18
2108,CCCn1c(=O)c2c(nc3cc(OC)ccn32)n(CCCNC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,7.575
2109,CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccccc5)nc43)C(O)C2O)n1,7.005
2110,CNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2C1OC(CO)C(O)C1O,8.7
2111,CCCCCCC#Cc1nc(NCC)c2ncn(C3OC(C(=O)NCC)C(O)C3O)c2n1,8.22
2112,OCC1OC(n2cnc3c2ncnc3NCCCCc2ccccc2)C(O)C1O,7.48
2113,CCCCCc1ccc(C#Cc2nc3c(ncn3C3OC(C(=O)NCC)C(O)C3O)c(NOC)n2)cc1,7.17
2114,CN(Cc1ccccc1)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12,7.75
2115,CNC(=O)C1OC(n2cnc3c2nc(C#Cc2ccccc2)nc3N)C(O)C1O,8.14
2116,CC(C)OC(=O)c1nn2c(n1)c(O)nc1c2cccc1,6.38
2117,CCOC(=O)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC3CCCO3)n2)nc1,7.39
2118,Cn1cc2c(n1)nc(NC(=O)Nc1ccc(CC(=O)O)cc1)n1nc(-c3ccco3)nc21,6.89
2119,CCn1nnc(C2OC(n3cnc4c3ncnc4NCc3cccc(Br)c3)C(O)C2O)n1,9.41
2120,CCOC(=O)c1nn2c(n1)c(O)nc1c2cc(C)cc1,6.97
2121,OC1COC(n2cnc3c2ncnc3NCc2cc(F)ccc2)C1O,6.27
2122,Cc1ccc(NC(=O)Nc2nc(N(C)C)nc3nc(-c4ccco4)nn23)cc1,5.02
2123,CNc1nc(C#Cc2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O,8.47
2124,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5ccc(OC)cc5)c4)nc3)n2)n(CCC)c1=O,5.52
2125,O=C(Nc1nc(-c2cccs2)nc2cn(-c3ccccc3)nc12)c1cccs1,8.61
2126,Cn1c(=O)c2c([nH]c(-c3ccc(OCCN4CCOCC4)cc3)n2)n(C)c1=O,8.56
2127,CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC(O)c4ccccc4OC)nc32)C(O)C1O,8.7
2128,Nc1ncnc2c1ncn2C1OC(CO[N+](=O)[O-])C(O)C1O,6.67
2129,CCOC(=O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12,6.49
2130,CCOC(=O)C1=C(c2ccccc2)N=C(CC)C(=C(O)OCC)C1C,5.55
2131,Nc1nc(NCCc2ccc(O)cc2)nc2c1nc(-c1ccccc1)s2,5.79
2132,COc1cc(OC)c(-c2nc(-c3c(OC)cc(OC)cc3)nc(NC(=O)C3CCCCC3)c2)cc1,6.92
2133,Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12,6.85
2134,Nc1ccc(-n2nc3c(=O)[nH]c(-c4ccccc4)cn3c2=O)cc1,7.2
2135,COc1ccc(OC)c(-c2cc(NC(C)=O)nc(-c3cc(OC)ccc3OC)c2)c1,7.45
2136,CCCn1cc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c2n1,7.3
